client_recieve_time,card_id,id,topic,raw,column,row
2025-08-13 05:39:12.999,696f,14,/row/2/column/3/id/14/reader/response,03030c03843d3c47696f0100000000b1cc,3,2
2025-08-13 05:39:13.017,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:13.021,6974,118,/row/10/column/11/id/118/reader/response,03030c03843d3c4769740100000000b227,11,10
2025-08-13 05:39:13.060,6974,118,/row/10/column/11/id/118/reader/response,03030c03843d3c4769740100000000b227,11,10
2025-08-13 05:39:13.102,696f,14,/row/2/column/3/id/14/reader/response,03030c03843d3c47696f0100000000b1cc,3,2
2025-08-13 05:39:13.122,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:13.137,6976,2,/row/1/column/3/id/2/reader/response,03030c03843d3c4769760100808200d28d,3,1
2025-08-13 05:39:13.154,6974,118,/row/10/column/11/id/118/reader/response,03030c03843d3c4769740100000000b227,11,10
2025-08-13 05:39:13.167,6976,2,/row/1/column/3/id/2/reader/response,03030c03843d3c4769760100000000b3c5,3,1
2025-08-13 05:39:13.226,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:13.259,6974,118,/row/10/column/11/id/118/reader/response,03030c03843d3c4769740100000000b227,11,10
2025-08-13 05:39:13.353,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:13.366,6974,118,/row/10/column/11/id/118/reader/response,03030c03843d3c4769740100808000d20f,11,10
2025-08-13 05:39:13.381,6976,3,/row/1/column/4/id/3/reader/response,03030c03843d3c4769760100000000b3c5,4,1
2025-08-13 05:39:13.605,6974,129,/row/11/column/10/id/129/reader/response,03030c03843d3c4769740100000000b227,10,11
2025-08-13 05:39:13.639,696f,14,/row/2/column/3/id/14/reader/response,03030c03843d3c47696f0100000100b05c,3,2
2025-08-13 05:39:13.648,6974,129,/row/11/column/10/id/129/reader/response,03030c03843d3c4769740100000000b227,10,11
2025-08-13 05:39:13.669,696f,14,/row/2/column/3/id/14/reader/response,03030c03843d3c47696f0100000000b1cc,3,2
2025-08-13 05:39:13.754,6974,129,/row/11/column/10/id/129/reader/response,03030c03843d3c4769740100000000b227,10,11
2025-08-13 05:39:13.776,696f,14,/row/2/column/3/id/14/reader/response,03030c03843d3c47696f0100000000b1cc,3,2
2025-08-13 05:39:13.807,6976,3,/row/1/column/4/id/3/reader/response,03030c03843d3c4769760100000100b255,4,1
2025-08-13 05:39:13.846,6974,117,/row/10/column/10/id/117/reader/response,03030c03843d3c4769740100000000b227,10,10
2025-08-13 05:39:13.859,6974,129,/row/11/column/10/id/129/reader/response,03030c03843d3c4769740100000000b227,10,11
2025-08-13 05:39:13.879,696f,14,/row/2/column/3/id/14/reader/response,03030c03843d3c47696f0100000000b1cc,3,2
2025-08-13 05:39:13.907,6974,117,/row/10/column/10/id/117/reader/response,03030c03843d3c4769740100000000b227,10,10
2025-08-13 05:39:13.913,696f,26,/row/3/column/3/id/26/reader/response,03030c03843d3c47696f0100000000b1cc,3,3
2025-08-13 05:39:13.946,696f,26,/row/3/column/3/id/26/reader/response,03030c03843d3c47696f0100000000b1cc,3,3
2025-08-13 05:39:13.968,6974,129,/row/11/column/10/id/129/reader/response,03030c03843d3c4769740100000000b227,10,11
2025-08-13 05:39:13.980,696f,14,/row/2/column/3/id/14/reader/response,03030c03843d3c47696f0100000000b1cc,3,2
2025-08-13 05:39:13.990,6976,3,/row/1/column/4/id/3/reader/response,03030c03843d3c4769760100000000b3c5,4,1
2025-08-13 05:39:14.025,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:14.054,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:14.059,6974,128,/row/11/column/9/id/128/reader/response,03030c03843d3c4769740100000000b227,9,11
2025-08-13 05:39:14.084,696f,14,/row/2/column/3/id/14/reader/response,03030c03843d3c47696f0100000000b1cc,3,2
2025-08-13 05:39:14.097,6976,3,/row/1/column/4/id/3/reader/response,03030c03843d3c4769760100000000b3c5,4,1
2025-08-13 05:39:14.100,696f,26,/row/3/column/3/id/26/reader/response,03030c03843d3c47696f0100000000b1cc,3,3
2025-08-13 05:39:14.108,6974,128,/row/11/column/9/id/128/reader/response,03030c03843d3c4769740100000000b227,9,11
2025-08-13 05:39:14.155,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:14.188,696f,14,/row/2/column/3/id/14/reader/response,03030c03843d3c47696f0100000000b1cc,3,2
2025-08-13 05:39:14.194,6974,128,/row/11/column/9/id/128/reader/response,03030c03843d3c4769740100000000b227,9,11
2025-08-13 05:39:14.199,6976,3,/row/1/column/4/id/3/reader/response,03030c03843d3c4769760100000000b3c5,4,1
2025-08-13 05:39:14.234,6976,2,/row/1/column/3/id/2/reader/response,03030c03843d3c4769760100000000b3c5,3,1
2025-08-13 05:39:14.251,696f,26,/row/3/column/3/id/26/reader/response,03030c03843d3c47696f0100000000b1cc,3,3
2025-08-13 05:39:14.259,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:14.292,696f,14,/row/2/column/3/id/14/reader/response,03030c03843d3c47696f0100000000b1cc,3,2
2025-08-13 05:39:14.296,6974,127,/row/11/column/8/id/127/reader/response,03030c03843d3c4769740100000000b227,8,11
2025-08-13 05:39:14.303,6976,3,/row/1/column/4/id/3/reader/response,03030c03843d3c4769760100000000b3c5,4,1
2025-08-13 05:39:14.340,6974,127,/row/11/column/8/id/127/reader/response,03030c03843d3c4769740100000000b227,8,11
2025-08-13 05:39:14.352,696f,26,/row/3/column/3/id/26/reader/response,03030c03843d3c47696f0100000000b1cc,3,3
2025-08-13 05:39:14.364,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:14.395,696f,14,/row/2/column/3/id/14/reader/response,03030c03843d3c47696f0100000000b1cc,3,2
2025-08-13 05:39:14.408,6976,3,/row/1/column/4/id/3/reader/response,03030c03843d3c4769760100000000b3c5,4,1
2025-08-13 05:39:14.432,6974,127,/row/11/column/8/id/127/reader/response,03030c03843d3c4769740100000000b227,8,11
2025-08-13 05:39:14.449,6974,126,/row/11/column/7/id/126/reader/response,03030c03843d3c4769740100000000b227,7,11
2025-08-13 05:39:14.456,696f,26,/row/3/column/3/id/26/reader/response,03030c03843d3c47696f0100000000b1cc,3,3
2025-08-13 05:39:14.468,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:14.499,696f,14,/row/2/column/3/id/14/reader/response,03030c03843d3c47696f0100000000b1cc,3,2
2025-08-13 05:39:14.538,6974,127,/row/11/column/8/id/127/reader/response,03030c03843d3c4769740100000000b227,8,11
2025-08-13 05:39:14.572,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:14.644,696f,14,/row/2/column/3/id/14/reader/response,03030c03843d3c47696f0100000000b1cc,3,2
2025-08-13 05:39:14.676,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:14.690,6974,126,/row/11/column/7/id/126/reader/response,03030c03843d3c4769740100000000b227,7,11
2025-08-13 05:39:14.721,6974,127,/row/11/column/8/id/127/reader/response,03030c03843d3c4769740100000000b227,8,11
2025-08-13 05:39:14.748,696f,14,/row/2/column/3/id/14/reader/response,03030c03843d3c47696f0100000000b1cc,3,2
2025-08-13 05:39:14.780,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:14.812,6974,126,/row/11/column/7/id/126/reader/response,03030c03843d3c4769740100000000b227,7,11
2025-08-13 05:39:14.816,6976,3,/row/1/column/4/id/3/reader/response,03030c03843d3c4769760100000000b3c5,4,1
2025-08-13 05:39:14.825,6974,127,/row/11/column/8/id/127/reader/response,03030c03843d3c4769740100000000b227,8,11
2025-08-13 05:39:14.844,6976,3,/row/1/column/4/id/3/reader/response,03030c03843d3c4769760100000000b3c5,4,1
2025-08-13 05:39:14.858,696f,14,/row/2/column/3/id/14/reader/response,03030c03843d3c47696f0100000000b1cc,3,2
2025-08-13 05:39:14.884,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:14.917,6974,126,/row/11/column/7/id/126/reader/response,03030c03843d3c4769740100000000b227,7,11
2025-08-13 05:39:14.930,6974,127,/row/11/column/8/id/127/reader/response,03030c03843d3c4769740100000000b227,8,11
2025-08-13 05:39:14.962,696f,14,/row/2/column/3/id/14/reader/response,03030c03843d3c47696f0100000000b1cc,3,2
2025-08-13 05:39:14.965,6976,3,/row/1/column/4/id/3/reader/response,03030c03843d3c4769760100000000b3c5,4,1
2025-08-13 05:39:14.988,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:15.021,6974,126,/row/11/column/7/id/126/reader/response,03030c03843d3c4769740100000000b227,7,11
2025-08-13 05:39:15.026,6974,139,/row/12/column/8/id/139/reader/response,03030c03843d3c4769740100000000b227,8,12
2025-08-13 05:39:15.034,6974,127,/row/11/column/8/id/127/reader/response,03030c03843d3c4769740100000000b227,8,11
2025-08-13 05:39:15.065,696f,14,/row/2/column/3/id/14/reader/response,03030c03843d3c47696f0100000000b1cc,3,2
2025-08-13 05:39:15.070,6976,3,/row/1/column/4/id/3/reader/response,03030c03843d3c4769760100000000b3c5,4,1
2025-08-13 05:39:15.092,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:15.126,6974,126,/row/11/column/7/id/126/reader/response,03030c03843d3c4769740100000000b227,7,11
2025-08-13 05:39:15.169,696f,14,/row/2/column/3/id/14/reader/response,03030c03843d3c47696f0100000000b1cc,3,2
2025-08-13 05:39:15.174,6976,3,/row/1/column/4/id/3/reader/response,03030c03843d3c4769760100000000b3c5,4,1
2025-08-13 05:39:15.178,6974,127,/row/11/column/8/id/127/reader/response,03030c03843d3c4769740100000000b227,8,11
2025-08-13 05:39:15.196,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:15.239,6974,126,/row/11/column/7/id/126/reader/response,03030c03843d3c4769740100000000b227,7,11
2025-08-13 05:39:15.278,6976,3,/row/1/column/4/id/3/reader/response,03030c03843d3c4769760100000000b3c5,4,1
2025-08-13 05:39:15.284,696f,14,/row/2/column/3/id/14/reader/response,03030c03843d3c47696f0100000000b1cc,3,2
2025-08-13 05:39:15.300,6974,127,/row/11/column/8/id/127/reader/response,03030c03843d3c4769740100000000b227,8,11
2025-08-13 05:39:15.361,6974,126,/row/11/column/7/id/126/reader/response,03030c03843d3c4769740100000000b227,7,11
2025-08-13 05:39:15.388,696f,14,/row/2/column/3/id/14/reader/response,03030c03843d3c47696f0100000000b1cc,3,2
2025-08-13 05:39:15.483,6974,126,/row/11/column/7/id/126/reader/response,03030c03843d3c4769740100000000b227,7,11
2025-08-13 05:39:15.499,696f,14,/row/2/column/3/id/14/reader/response,03030c03843d3c47696f0100000000b1cc,3,2
2025-08-13 05:39:15.545,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:15.548,6974,127,/row/11/column/8/id/127/reader/response,03030c03843d3c4769740100000000b227,8,11
2025-08-13 05:39:15.601,696f,14,/row/2/column/3/id/14/reader/response,03030c03843d3c47696f0100000000b1cc,3,2
2025-08-13 05:39:15.605,6974,126,/row/11/column/7/id/126/reader/response,03030c03843d3c4769740100000000b227,7,11
2025-08-13 05:39:15.638,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:15.648,6974,127,/row/11/column/8/id/127/reader/response,03030c03843d3c4769740100000000b227,8,11
2025-08-13 05:39:15.711,696f,14,/row/2/column/3/id/14/reader/response,03030c03843d3c47696f0100000000b1cc,3,2
2025-08-13 05:39:15.727,6974,126,/row/11/column/7/id/126/reader/response,03030c03843d3c4769740100000000b227,7,11
2025-08-13 05:39:15.757,6974,127,/row/11/column/8/id/127/reader/response,03030c03843d3c4769740100000000b227,8,11
2025-08-13 05:39:15.760,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:15.833,696f,14,/row/2/column/3/id/14/reader/response,03030c03843d3c47696f0100000000b1cc,3,2
2025-08-13 05:39:15.940,6974,114,/row/10/column/7/id/114/reader/response,03030c03843d3c4769740100000000b227,7,10
2025-08-13 05:39:15.984,6974,114,/row/10/column/7/id/114/reader/response,03030c03843d3c4769740100000000b227,7,10
2025-08-13 05:39:16.074,6974,114,/row/10/column/7/id/114/reader/response,03030c03843d3c4769740100000000b227,7,10
2025-08-13 05:39:16.178,6974,114,/row/10/column/7/id/114/reader/response,03030c03843d3c4769740100000000b227,7,10
2025-08-13 05:39:16.283,6974,114,/row/10/column/7/id/114/reader/response,03030c03843d3c4769740100000000b227,7,10
2025-08-13 05:39:16.336,6974,126,/row/11/column/7/id/126/reader/response,03030c03843d3c4769740100000000b227,7,11
2025-08-13 05:39:16.386,6974,114,/row/10/column/7/id/114/reader/response,03030c03843d3c4769740100000000b227,7,10
2025-08-13 05:39:16.490,6974,114,/row/10/column/7/id/114/reader/response,03030c03843d3c4769740100000000b227,7,10
2025-08-13 05:39:16.549,6974,113,/row/10/column/6/id/113/reader/response,03030c03843d3c4769740100000000b227,6,10
2025-08-13 05:39:16.552,6974,126,/row/11/column/7/id/126/reader/response,03030c03843d3c4769740100000000b227,7,11
2025-08-13 05:39:16.592,6974,113,/row/10/column/6/id/113/reader/response,03030c03843d3c4769740100000000b227,6,10
2025-08-13 05:39:16.595,6974,114,/row/10/column/7/id/114/reader/response,03030c03843d3c4769740100000000b227,7,10
2025-08-13 05:39:16.671,6974,126,/row/11/column/7/id/126/reader/response,03030c03843d3c4769740100000000b227,7,11
2025-08-13 05:39:16.683,6974,113,/row/10/column/6/id/113/reader/response,03030c03843d3c4769740100000000b227,6,10
2025-08-13 05:39:16.698,6974,114,/row/10/column/7/id/114/reader/response,03030c03843d3c4769740100000000b227,7,10
2025-08-13 05:39:16.776,6974,126,/row/11/column/7/id/126/reader/response,03030c03843d3c4769740100000000b227,7,11
2025-08-13 05:39:16.788,6974,113,/row/10/column/6/id/113/reader/response,03030c03843d3c4769740100000000b227,6,10
2025-08-13 05:39:16.802,6974,114,/row/10/column/7/id/114/reader/response,03030c03843d3c4769740100000000b227,7,10
2025-08-13 05:39:16.885,6974,126,/row/11/column/7/id/126/reader/response,03030c03843d3c4769740100000000b227,7,11
2025-08-13 05:39:16.906,6974,114,/row/10/column/7/id/114/reader/response,03030c03843d3c4769740100000000b227,7,10
2025-08-13 05:39:16.915,6974,127,/row/11/column/8/id/127/reader/response,03030c03843d3c4769740100000000b227,8,11
2025-08-13 05:39:17.010,6974,114,/row/10/column/7/id/114/reader/response,03030c03843d3c4769740100000000b227,7,10
2025-08-13 05:39:17.036,6974,113,/row/10/column/6/id/113/reader/response,03030c03843d3c4769740100000000b227,6,10
2025-08-13 05:39:17.039,6974,126,/row/11/column/7/id/126/reader/response,03030c03843d3c4769740100000000b227,7,11
2025-08-13 05:39:17.114,6974,114,/row/10/column/7/id/114/reader/response,03030c03843d3c4769740100000000b227,7,10
2025-08-13 05:39:17.141,6974,113,/row/10/column/6/id/113/reader/response,03030c03843d3c4769740100000000b227,6,10
2025-08-13 05:39:17.144,6974,126,/row/11/column/7/id/126/reader/response,03030c03843d3c4769740100000000b227,7,11
2025-08-13 05:39:17.219,6974,114,/row/10/column/7/id/114/reader/response,03030c03843d3c4769740100000000b227,7,10
2025-08-13 05:39:17.323,6974,114,/row/10/column/7/id/114/reader/response,03030c03843d3c4769740100000000b227,7,10
2025-08-13 05:39:17.651,6974,114,/row/10/column/7/id/114/reader/response,03030c03843d3c4769740100000000b227,7,10
2025-08-13 05:39:17.678,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:17.708,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:17.755,6974,114,/row/10/column/7/id/114/reader/response,03030c03843d3c4769740100000000b227,7,10
2025-08-13 05:39:17.802,6974,113,/row/10/column/6/id/113/reader/response,03030c03843d3c4769740100000000b227,6,10
2025-08-13 05:39:17.812,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:17.859,6974,114,/row/10/column/7/id/114/reader/response,03030c03843d3c4769740100000000b227,7,10
2025-08-13 05:39:17.917,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:17.924,6974,101,/row/9/column/6/id/101/reader/response,03030c03843d3c4769740100000000b227,6,9
2025-08-13 05:39:17.963,6974,114,/row/10/column/7/id/114/reader/response,03030c03843d3c4769740100000000b227,7,10
2025-08-13 05:39:17.968,6974,101,/row/9/column/6/id/101/reader/response,03030c03843d3c4769740100000000b227,6,9
2025-08-13 05:39:18.059,6974,101,/row/9/column/6/id/101/reader/response,03030c03843d3c4769740100000000b227,6,9
2025-08-13 05:39:18.067,6974,114,/row/10/column/7/id/114/reader/response,03030c03843d3c4769740100000000b227,7,10
2025-08-13 05:39:18.164,6974,101,/row/9/column/6/id/101/reader/response,03030c03843d3c4769740100000000b227,6,9
2025-08-13 05:39:18.512,34ad,38,/row/4/column/3/id/38/reader/response,03030c000000f3e734ad00000000002255,3,4
2025-08-13 05:39:19.366,6974,89,/row/8/column/6/id/89/reader/response,03030c03843d3c4769740100000000b227,6,8
2025-08-13 05:39:19.408,6974,89,/row/8/column/6/id/89/reader/response,03030c03843d3c4769740100000000b227,6,8
2025-08-13 05:39:19.500,6974,89,/row/8/column/6/id/89/reader/response,03030c03843d3c4769740100000000b227,6,8
2025-08-13 05:39:19.612,6974,89,/row/8/column/6/id/89/reader/response,03030c03843d3c4769740100000000b227,6,8
2025-08-13 05:39:19.617,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:19.674,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:19.716,6974,89,/row/8/column/6/id/89/reader/response,03030c03843d3c4769740100000000b227,6,8
2025-08-13 05:39:19.778,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:19.820,6974,89,/row/8/column/6/id/89/reader/response,03030c03843d3c4769740100000000b227,6,8
2025-08-13 05:39:19.882,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:19.885,6974,90,/row/8/column/7/id/90/reader/response,03030c03843d3c4769740100000000b227,7,8
2025-08-13 05:39:19.924,6974,89,/row/8/column/6/id/89/reader/response,03030c03843d3c4769740100000000b227,6,8
2025-08-13 05:39:19.986,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:20.028,6974,89,/row/8/column/6/id/89/reader/response,03030c03843d3c4769740100000000b227,6,8
2025-08-13 05:39:20.070,696f,3,/row/1/column/4/id/3/reader/response,03030c03843d3c47696f0100000000b1cc,4,1
2025-08-13 05:39:20.090,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:20.112,696f,3,/row/1/column/4/id/3/reader/response,03030c03843d3c47696f0100000000b1cc,4,1
2025-08-13 05:39:20.130,6974,89,/row/8/column/6/id/89/reader/response,03030c03843d3c4769740100000000b227,6,8
2025-08-13 05:39:20.222,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:20.234,6974,89,/row/8/column/6/id/89/reader/response,03030c03843d3c4769740100000000b227,6,8
2025-08-13 05:39:20.327,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:20.383,6974,77,/row/7/column/6/id/77/reader/response,03030c03843d3c4769740100000000b227,6,7
2025-08-13 05:39:20.428,6974,77,/row/7/column/6/id/77/reader/response,03030c03843d3c4769740100000000b227,6,7
2025-08-13 05:39:20.431,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:20.456,696f,4,/row/1/column/5/id/4/reader/response,03030c03843d3c47696f0100000000b1cc,5,1
2025-08-13 05:39:20.500,696f,4,/row/1/column/5/id/4/reader/response,03030c03843d3c47696f0100000000b1cc,5,1
2025-08-13 05:39:20.518,6974,77,/row/7/column/6/id/77/reader/response,03030c03843d3c4769740100000000b227,6,7
2025-08-13 05:39:20.535,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:20.579,696f,4,/row/1/column/5/id/4/reader/response,03030c03843d3c47696f0100000000b1cc,5,1
2025-08-13 05:39:20.622,6974,77,/row/7/column/6/id/77/reader/response,03030c03843d3c4769740100000000b227,6,7
2025-08-13 05:39:20.641,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:20.684,696f,4,/row/1/column/5/id/4/reader/response,03030c03843d3c47696f0100000000b1cc,5,1
2025-08-13 05:39:20.726,6974,77,/row/7/column/6/id/77/reader/response,03030c03843d3c4769740100000000b227,6,7
2025-08-13 05:39:20.743,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:20.830,6974,77,/row/7/column/6/id/77/reader/response,03030c03843d3c4769740100000000b227,6,7
2025-08-13 05:39:20.847,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:20.934,6974,77,/row/7/column/6/id/77/reader/response,03030c03843d3c4769740100000000b227,6,7
2025-08-13 05:39:20.938,696f,5,/row/1/column/6/id/5/reader/response,03030c03843d3c47696f0100000000b1cc,6,1
2025-08-13 05:39:20.951,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:20.980,696f,5,/row/1/column/6/id/5/reader/response,03030c03843d3c47696f0100000000b1cc,6,1
2025-08-13 05:39:20.986,6976,27,/row/3/column/4/id/27/reader/response,03030c03843d3c4769760100000000b3c5,4,3
2025-08-13 05:39:21.038,6974,77,/row/7/column/6/id/77/reader/response,03030c03843d3c4769740100000000b227,6,7
2025-08-13 05:39:21.058,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:21.073,696f,5,/row/1/column/6/id/5/reader/response,03030c03843d3c47696f0100000000b1cc,6,1
2025-08-13 05:39:21.077,6976,27,/row/3/column/4/id/27/reader/response,03030c03843d3c4769760100000000b3c5,4,3
2025-08-13 05:39:21.159,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:21.182,696f,5,/row/1/column/6/id/5/reader/response,03030c03843d3c47696f0100000000b1cc,6,1
2025-08-13 05:39:21.287,696f,5,/row/1/column/6/id/5/reader/response,03030c03843d3c47696f0100000000b1cc,6,1
2025-08-13 05:39:21.310,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:21.391,696f,5,/row/1/column/6/id/5/reader/response,03030c03843d3c47696f0100000000b1cc,6,1
2025-08-13 05:39:21.414,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:21.518,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100808000d3ed,4,2
2025-08-13 05:39:21.604,6974,64,/row/6/column/5/id/64/reader/response,03030c03843d3c4769740100000000b227,5,6
2025-08-13 05:39:21.648,6974,64,/row/6/column/5/id/64/reader/response,03030c03843d3c4769740100000000b227,5,6
2025-08-13 05:39:21.651,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:21.738,6974,64,/row/6/column/5/id/64/reader/response,03030c03843d3c4769740100000000b227,5,6
2025-08-13 05:39:21.751,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:21.843,6974,64,/row/6/column/5/id/64/reader/response,03030c03843d3c4769740100000000b227,5,6
2025-08-13 05:39:21.889,6976,15,/row/2/column/4/id/15/reader/response,03030c03843d3c4769760100000000b3c5,4,2
2025-08-13 05:39:21.947,6974,64,/row/6/column/5/id/64/reader/response,03030c03843d3c4769740100000000b227,5,6
2025-08-13 05:39:22.052,6974,64,/row/6/column/5/id/64/reader/response,03030c03843d3c4769740100000000b227,5,6
2025-08-13 05:39:22.157,6974,64,/row/6/column/5/id/64/reader/response,03030c03843d3c4769740100000000b227,5,6
2025-08-13 05:39:22.262,6974,64,/row/6/column/5/id/64/reader/response,03030c03843d3c4769740100000000b227,5,6
2025-08-13 05:39:22.274,6974,65,/row/6/column/6/id/65/reader/response,03030c03843d3c4769740100000000b227,6,6
2025-08-13 05:39:22.305,6974,52,/row/5/column/5/id/52/reader/response,03030c03843d3c4769740100000000b227,5,5
2025-08-13 05:39:22.316,6974,65,/row/6/column/6/id/65/reader/response,03030c03843d3c4769740100000000b227,6,6
2025-08-13 05:39:22.348,6974,52,/row/5/column/5/id/52/reader/response,03030c03843d3c4769740100000000b227,5,5
2025-08-13 05:39:22.376,6974,64,/row/6/column/5/id/64/reader/response,03030c03843d3c4769740100000000b227,5,6
2025-08-13 05:39:22.472,6974,64,/row/6/column/5/id/64/reader/response,03030c03843d3c4769740100000000b227,5,6
2025-08-13 05:39:22.576,6974,64,/row/6/column/5/id/64/reader/response,03030c03843d3c4769740100000000b227,5,6
2025-08-13 05:39:22.681,6974,64,/row/6/column/5/id/64/reader/response,03030c03843d3c4769740100000000b227,5,6
2025-08-13 05:39:23.000,6974,51,/row/5/column/4/id/51/reader/response,03030c03843d3c4769740100000000b227,4,5
2025-08-13 05:39:23.036,6974,63,/row/6/column/4/id/63/reader/response,03030c03843d3c4769740100000000b227,4,6
2025-08-13 05:39:23.080,6974,63,/row/6/column/4/id/63/reader/response,03030c03843d3c4769740100008000d3e7,4,6
2025-08-13 05:39:23.628,696f,6,/row/1/column/7/id/6/reader/response,03030c03843d3c47696f0100000000b1cc,7,1
2025-08-13 05:39:23.672,696f,6,/row/1/column/7/id/6/reader/response,03030c03843d3c47696f0100000000b1cc,7,1
2025-08-13 05:39:23.756,6974,51,/row/5/column/4/id/51/reader/response,03030c03843d3c4769740100000000b227,4,5
2025-08-13 05:39:23.781,696f,6,/row/1/column/7/id/6/reader/response,03030c03843d3c47696f0100000000b1cc,7,1
2025-08-13 05:39:23.800,6974,51,/row/5/column/4/id/51/reader/response,03030c03843d3c4769740100000000b227,4,5
2025-08-13 05:39:23.891,6974,51,/row/5/column/4/id/51/reader/response,03030c03843d3c4769740100000000b227,4,5
2025-08-13 05:39:24.105,6974,51,/row/5/column/4/id/51/reader/response,03030c03843d3c4769740100000000b227,4,5
2025-08-13 05:39:24.209,6974,51,/row/5/column/4/id/51/reader/response,03030c03843d3c4769740100000000b227,4,5
